Easting,Northing,n
550625.0009,257174.9999,1
550625.0009,273824.9999,1
550675.0009,257124.9999,1
550675.0009,273974.9999,1
550725.0009,274074.9999,1
550775.0009,248624.9999,1
550775.0009,249874.9999,1
550825.0009,245424.9999,1
550825.0009,259674.9999,1
550875.0009,250074.9999,1
550875.0009,278724.9999,1
550875.0009,279524.9999,1
551025.0009,274774.9999,1
551075.0009,259624.9999,1
551075.0009,274874.9999,1
551125.0009,274874.9999,1
551175.0009,246524.9999,1
551175.0009,274924.9999,1
551225.0009,274624.9999,1
551225.0009,274974.9999,1
551275.0009,246824.9999,1
551275.0009,246924.9999,1
551275.0009,250574.9999,1
551275.0009,251024.9999,1
551275.0009,255724.9999,1
551275.0009,274474.9999,1
551275.0009,275124.9999,1
551325.0009,255974.9999,1
551325.0009,256374.9999,1
551325.0009,275124.9999,1
551325.0009,279274.9999,1
551375.0009,250424.9999,1
551375.0009,259624.9999,1
551425.0009,256324.9999,1
551425.0009,259624.9999,1
551425.0009,259724.9999,1
551475.0009,250774.9999,1
551475.0009,250824.9999,1
551475.0009,254674.9999,1
551475.0009,259474.9999,1
551475.0009,259674.9999,1
551475.0009,259724.9999,1
551475.0009,274374.9999,1
551475.0009,275574.9999,1
551525.0009,248874.9999,1
551525.0009,250774.9999,1
551525.0009,259474.9999,1
551525.0009,259674.9999,1
551525.0009,259924.9999,1
551525.0009,274274.9999,1
551525.0009,275624.9999,1
551575.0009,247924.9999,1
551575.0009,279024.9999,1
551625.0009,248124.9999,1
551625.0009,259674.9999,1
551675.0009,259674.9999,1
551675.0009,279074.9999,1
551725.0009,278924.9999,1
551775.0009,249024.9999,1
551775.0009,250524.9999,1
551775.0009,255624.9999,1
551775.0009,274024.9999,1
551775.0009,279024.9999,1
551825.0009,249124.9999,1
551825.0009,249224.9999,1
551875.0009,249324.9999,1
551925.0009,256274.9999,1
551925.0009,259724.9999,1
551975.0009,255724.9999,1
551975.0009,279024.9999,1
552075.0009,249624.9999,1
552075.0009,249874.9999,1
552125.0009,249974.9999,1
552125.0009,250024.9999,1
552125.0009,255724.9999,1
552125.0009,255774.9999,1
552125.0009,260674.9999,1
552125.0009,260724.9999,1
552125.0009,275974.9999,1
552175.0009,259824.9999,1
552175.0009,275974.9999,1
552225.0009,250074.9999,1
552225.0009,255474.9999,1
552275.0009,250024.9999,1
552275.0009,255424.9999,1
552325.0009,250174.9999,1
552325.0009,250224.9999,1
552325.0009,250424.9999,1
552325.0009,255374.9999,1
552325.0009,256324.9999,1
552325.0009,259824.9999,1
552325.0009,260074.9999,1
552375.0009,250174.9999,1
552375.0009,250524.9999,1
552375.0009,250574.9999,1
552375.0009,256524.9999,1
552375.0009,273274.9999,1
552425.0009,250674.9999,1
552425.0009,256824.9999,1
552475.0009,249924.9999,1
552475.0009,273174.9999,1
552525.0009,259874.9999,1
552525.0009,273124.9999,1
552525.0009,279274.9999,1
552525.0009,291474.9999,1
552575.0009,251024.9999,1
552575.0009,279624.9999,1
552625.0009,279374.9999,1
552625.0009,280474.9999,1
552675.0009,273024.9999,1
552675.0009,276574.9999,1
552675.0009,279524.9999,1
552725.0009,249724.9999,1
552725.0009,273024.9999,1
552725.0009,279424.9999,1
552725.0009,279774.9999,1
552725.0009,284074.9999,1
552775.0009,248174.9999,1
552775.0009,260224.9999,1
552775.0009,279624.9999,1
552775.0009,284074.9999,1
552825.0009,249624.9999,1
552825.0009,251874.9999,1
552825.0009,279274.9999,1
552825.0009,279324.9999,1
552825.0009,280874.9999,1
552825.0009,280924.9999,1
552825.0009,290974.9999,1
552875.0009,252024.9999,1
552875.0009,261774.9999,1
552875.0009,277024.9999,1
552875.0009,277074.9999,1
552875.0009,277224.9999,1
552925.0009,252074.9999,1
552925.0009,260224.9999,1
552925.0009,277474.9999,1
552925.0009,277624.9999,1
552925.0009,279124.9999,1
552975.0009,279624.9999,1
553025.0009,278474.9999,1
553075.0009,278824.9999,1
553075.0009,278874.9999,1
553075.0009,278924.9999,1
553175.0009,249524.9999,1
553175.0009,272674.9999,1
553225.0009,248724.9999,1
553225.0009,257074.9999,1
553225.0009,278774.9999,1
553225.0009,283374.9999,1
553275.0009,249474.9999,1
553275.0009,272474.9999,1
553275.0009,278774.9999,1
553275.0009,281924.9999,1
553325.0009,249374.9999,1
553325.0009,249424.9999,1
553325.0009,249474.9999,1
553325.0009,279624.9999,1
553325.0009,281424.9999,1
553325.0009,281524.9999,1
553325.0009,282774.9999,1
553325.0009,285374.9999,1
553325.0009,289974.9999,1
553375.0009,272424.9999,1
553375.0009,278774.9999,1
553375.0009,279674.9999,1
553375.0009,279724.9999,1
553375.0009,281424.9999,1
553375.0009,282824.9999,1
553375.0009,282874.9999,1
553375.0009,283024.9999,1
553425.0009,249324.9999,1
553425.0009,249374.9999,1
553425.0009,262124.9999,1
553425.0009,281474.9999,1
553475.0009,254324.9999,1
553475.0009,280274.9999,1
553525.0009,260274.9999,1
553525.0009,281574.9999,1
553575.0009,262224.9999,1
553575.0009,280124.9999,1
553575.0009,280224.9999,1
553625.0009,249074.9999,1
553625.0009,260224.9999,1
553625.0009,262274.9999,1
553625.0009,268024.9999,1
553625.0009,280224.9999,1
553675.0009,248874.9999,1
553675.0009,278924.9999,1
553675.0009,280224.9999,1
553725.0009,248624.9999,1
553725.0009,248724.9999,1
553775.0009,248424.9999,1
553775.0009,260224.9999,1
553775.0009,280274.9999,1
553775.0009,281424.9999,1
553825.0009,260174.9999,1
553825.0009,280474.9999,1
553825.0009,280624.9999,1
553925.0009,253174.9999,1
553925.0009,260174.9999,1
553925.0009,279974.9999,1
553975.0009,280374.9999,1
554025.0009,253324.9999,1
554075.0009,253374.9999,1
554075.0009,279424.9999,1
554075.0009,280524.9999,1
554075.0009,281424.9999,1
554125.0009,248074.9999,1
554125.0009,280424.9999,1
554125.0009,280524.9999,1
554125.0009,282074.9999,1
554175.0009,280524.9999,1
554225.0009,253474.9999,1
554225.0009,279424.9999,1
554225.0009,280524.9999,1
554275.0009,253624.9999,1
554275.0009,260124.9999,1
554275.0009,260674.9999,1
554275.0009,279674.9999,1
554275.0009,280274.9999,1
554275.0009,280374.9999,1
554275.0009,280524.9999,1
554275.0009,280974.9999,1
554325.0009,258574.9999,1
554325.0009,279524.9999,1
554325.0009,279574.9999,1
554325.0009,279624.9999,1
554325.0009,279924.9999,1
554325.0009,280324.9999,1
554325.0009,281074.9999,1
554325.0009,282924.9999,1
554325.0009,283024.9999,1
554325.0009,286424.9999,1
554375.0009,279524.9999,1
554375.0009,280024.9999,1
554375.0009,280774.9999,1
554375.0009,283324.9999,1
554425.0009,279374.9999,1
554425.0009,280174.9999,1
554425.0009,281374.9999,1
554475.0009,253774.9999,1
554475.0009,280174.9999,1
554475.0009,280674.9999,1
554525.0009,253774.9999,1
554525.0009,253824.9999,1
554525.0009,259774.9999,1
554525.0009,279274.9999,1
554525.0009,280724.9999,1
554525.0009,287874.9999,1
554575.0009,280274.9999,1
554575.0009,280974.9999,1
554575.0009,287824.9999,1
554625.0009,258474.9999,1
554625.0009,282074.9999,1
554675.0009,279174.9999,1
554675.0009,280374.9999,1
554675.0009,280774.9999,1
554675.0009,281124.9999,1
554675.0009,282174.9999,1
554725.0009,247674.9999,1
554725.0009,280224.9999,1
554725.0009,280674.9999,1
554725.0009,281124.9999,1
554775.0009,247624.9999,1
554775.0009,254074.9999,1
554775.0009,260324.9999,1
554775.0009,260724.9999,1
554775.0009,282074.9999,1
554775.0009,287674.9999,1
554775.0009,287724.9999,1
554825.0009,247574.9999,1
554825.0009,266574.9999,1
554825.0009,280474.9999,1
554875.0009,247574.9999,1
554875.0009,278974.9999,1
554875.0009,280574.9999,1
554875.0009,280724.9999,1
554875.0009,281274.9999,1
554875.0009,281974.9999,1
554925.0009,248774.9999,1
554925.0009,281974.9999,1
554975.0009,247474.9999,1
554975.0009,247524.9999,1
554975.0009,281074.9999,1
554975.0009,283224.9999,1
555025.0009,254274.9999,1
555025.0009,259674.9999,1
555025.0009,281474.9999,1
555075.0009,262824.9999,1
555075.0009,262874.9999,1
555075.0009,279724.9999,1
555075.0009,283424.9999,1
555125.0009,258474.9999,1
555125.0009,262874.9999,1
555125.0009,278824.9999,1
555175.0009,265274.9999,1
555225.0009,247024.9999,1
555225.0009,286424.9999,1
555225.0009,287324.9999,1
555275.0009,246974.9999,1
555275.0009,275774.9999,1
555275.0009,280824.9999,1
555275.0009,283524.9999,1
555275.0009,285874.9999,1
555325.0009,281024.9999,1
555325.0009,285924.9999,1
555375.0009,278574.9999,1
555425.0009,287374.9999,1
555475.0009,280124.9999,1
555575.0009,262224.9999,1
555575.0009,271924.9999,1
555625.0009,246724.9999,1
555675.0009,286024.9999,1
555725.0009,246624.9999,1
555725.0009,278274.9999,1
555775.0009,247624.9999,1
555775.0009,262724.9999,1
555775.0009,278124.9999,1
555825.0009,247574.9999,1
555825.0009,277824.9999,1
555825.0009,277874.9999,1
555825.0009,277924.9999,1
555825.0009,277974.9999,1
555825.0009,287324.9999,1
555925.0009,246374.9999,1
555925.0009,262874.9999,1
555925.0009,287324.9999,1
555925.0009,287874.9999,1
555975.0009,246524.9999,1
555975.0009,246774.9999,1
555975.0009,255174.9999,1
555975.0009,259974.9999,1
555975.0009,262474.9999,1
556025.0009,255024.9999,1
556025.0009,271624.9999,1
556025.0009,277524.9999,1
556075.0009,246924.9999,1
556075.0009,255074.9999,1
556125.0009,246824.9999,1
556125.0009,255024.9999,1
556125.0009,255074.9999,1
556125.0009,277424.9999,1
556225.0009,259574.9999,1
556225.0009,277374.9999,1
556225.0009,286924.9999,1
556275.0009,259624.9999,1
556275.0009,277324.9999,1
556275.0009,283674.9999,1
556275.0009,286824.9999,1
556275.0009,286924.9999,1
556325.0009,246424.9999,1
556325.0009,259624.9999,1
556325.0009,263424.9999,1
556325.0009,280674.9999,1
556325.0009,287224.9999,1
556375.0009,283724.9999,1
556375.0009,287174.9999,1
556425.0009,286274.9999,1
556425.0009,286324.9999,1
556475.0009,277174.9999,1
556475.0009,285224.9999,1
556475.0009,286874.9999,1
556475.0009,287124.9999,1
556525.0009,266174.9999,1
556525.0009,275924.9999,1
556525.0009,283824.9999,1
556525.0009,284924.9999,1
556525.0009,287074.9999,1
556575.0009,246824.9999,1
556575.0009,246874.9999,1
556575.0009,246974.9999,1
556575.0009,281374.9999,1
556575.0009,284024.9999,1
556575.0009,284674.9999,1
556575.0009,284774.9999,1
556575.0009,284874.9999,1
556625.0009,281624.9999,1
556625.0009,284674.9999,1
556625.0009,286874.9999,1
556675.0009,281824.9999,1
556675.0009,284174.9999,1
556675.0009,284624.9999,1
556725.0009,284274.9999,1
556725.0009,284474.9999,1
556725.0009,286524.9999,1
556725.0009,286824.9999,1
556775.0009,276824.9999,1
556775.0009,288124.9999,1
556825.0009,247174.9999,1
556825.0009,257574.9999,1
556875.0009,270924.9999,1
556875.0009,276774.9999,1
556975.0009,281524.9999,1
557025.0009,282924.9999,1
557025.0009,282974.9999,1
557025.0009,286824.9999,1
557075.0009,251424.9999,1
557075.0009,255974.9999,1
557075.0009,264424.9999,1
557075.0009,282974.9999,1
557075.0009,283124.9999,1
557125.0009,257374.9999,1
557125.0009,276524.9999,1
557125.0009,286974.9999,1
557175.0009,270624.9999,1
557175.0009,276424.9999,1
557225.0009,256124.9999,1
557225.0009,276424.9999,1
557275.0009,256374.9999,1
557275.0009,286674.9999,1
557275.0009,287024.9999,1
557325.0009,259924.9999,1
557325.0009,284524.9999,1
557375.0009,246424.9999,1
557375.0009,257224.9999,1
557375.0009,268724.9999,1
557375.0009,275024.9999,1
557375.0009,276224.9999,1
557425.0009,257574.9999,1
557425.0009,264424.9999,1
557425.0009,287374.9999,1
557475.0009,257774.9999,1
557475.0009,285174.9999,1
557525.0009,246124.9999,1
557525.0009,256574.9999,1
557525.0009,259974.9999,1
557525.0009,264474.9999,1
557575.0009,258674.9999,1
557575.0009,264524.9999,1
557575.0009,287924.9999,1
557625.0009,286074.9999,1
557675.0009,264574.9999,1
557675.0009,286474.9999,1
557675.0009,286524.9999,1
557725.0009,260074.9999,1
557725.0009,285474.9999,1
557775.0009,256874.9999,1
557775.0009,275824.9999,1
557825.0009,250824.9999,1
557825.0009,255474.9999,1
557875.0009,246724.9999,1
557875.0009,260074.9999,1
557875.0009,260124.9999,1
557875.0009,287724.9999,1
557925.0009,251074.9999,1
557925.0009,260074.9999,1
557975.0009,257224.9999,1
557975.0009,260074.9999,1
557975.0009,260274.9999,1
558075.0009,257324.9999,1
558075.0009,260074.9999,1
558075.0009,270524.9999,1
558075.0009,275474.9999,1
558125.0009,246724.9999,1
558125.0009,250824.9999,1
558175.0009,287474.9999,1
558225.0009,260424.9999,1
558225.0009,282124.9999,1
558275.0009,260474.9999,1
558275.0009,287374.9999,1
558325.0009,250824.9999,1
558325.0009,257724.9999,1
558375.0009,250824.9999,1
558375.0009,260624.9999,1
558375.0009,260724.9999,1
558425.0009,254274.9999,1
558475.0009,260824.9999,1
558475.0009,274924.9999,1
558525.0009,244674.9999,1
558525.0009,270524.9999,1
558575.0009,260974.9999,1
558575.0009,274324.9999,1
558575.0009,274824.9999,1
558575.0009,287224.9999,1
558675.0009,260274.9999,1
558675.0009,261124.9999,1
558675.0009,267224.9999,1
558675.0009,267324.9999,1
558725.0009,261174.9999,1
558725.0009,267824.9999,1
558725.0009,274674.9999,1
558725.0009,289074.9999,1
558775.0009,273774.9999,1
558775.0009,289124.9999,1
558825.0009,266874.9999,1
558875.0009,261474.9999,1
558875.0009,273474.9999,1
558925.0009,253674.9999,1
558925.0009,266224.9999,1
558925.0009,266874.9999,1
558925.0009,289274.9999,1
558975.0009,246724.9999,1
558975.0009,274424.9999,1
559025.0009,246724.9999,1
559025.0009,261674.9999,1
559025.0009,261824.9999,1
559025.0009,265874.9999,1
559025.0009,273174.9999,1
559025.0009,274774.9999,1
559075.0009,253524.9999,1
559075.0009,261874.9999,1
559125.0009,267174.9999,1
559175.0009,267574.9999,1
559175.0009,273874.9999,1
559175.0009,289824.9999,1
559225.0009,250374.9999,1
559225.0009,266474.9999,1
559225.0009,273274.9999,1
559225.0009,273574.9999,1
559225.0009,273824.9999,1
559225.0009,275974.9999,1
559225.0009,286824.9999,1
559275.0009,267374.9999,1
559275.0009,270824.9999,1
559275.0009,276474.9999,1
559325.0009,273224.9999,1
559325.0009,273274.9999,1
559325.0009,273424.9999,1
559325.0009,277824.9999,1
559375.0009,247074.9999,1
559375.0009,262324.9999,1
559375.0009,267524.9999,1
559375.0009,273024.9999,1
559375.0009,273174.9999,1
559425.0009,247124.9999,1
559425.0009,270974.9999,1
559425.0009,272974.9999,1
559475.0009,247174.9999,1
559475.0009,247224.9999,1
559475.0009,259124.9999,1
559475.0009,260124.9999,1
559525.0009,272874.9999,1
559525.0009,274674.9999,1
559575.0009,247224.9999,1
559625.0009,262774.9999,1
559625.0009,271174.9999,1
559625.0009,274624.9999,1
559675.0009,267924.9999,1
559675.0009,273224.9999,1
559675.0009,274574.9999,1
559675.0009,281874.9999,1
559725.0009,255774.9999,1
559725.0009,281824.9999,1
559775.0009,247374.9999,1
559775.0009,259474.9999,1
559775.0009,262824.9999,1
559825.0009,247374.9999,1
559825.0009,262824.9999,1
559825.0009,266124.9999,1
559875.0009,252724.9999,1
559875.0009,272524.9999,1
559875.0009,272574.9999,1
559925.0009,282474.9999,1
559975.0009,259624.9999,1
559975.0009,272474.9999,1
559975.0009,272824.9999,1
559975.0009,291174.9999,1
560025.0009,263024.9999,1
560075.0009,252224.9999,1
560075.0009,259324.9999,1
560075.0009,263024.9999,1
560125.0009,273874.9999,1
560175.0009,259824.9999,1
560175.0009,271824.9999,1
560225.0009,244974.9999,1
560225.0009,282724.9999,1
560275.0009,247474.9999,1
560275.0009,271924.9999,1
560275.0009,272174.9999,1
560275.0009,281374.9999,1
560275.0009,281424.9999,1
560325.0009,247474.9999,1
560325.0009,252324.9999,1
560325.0009,271424.9999,1
560325.0009,272174.9999,1
560325.0009,281374.9999,1
560375.0009,271424.9999,1
560375.0009,272324.9999,1
560375.0009,273424.9999,1
560375.0009,273474.9999,1
560375.0009,281224.9999,1
560425.0009,247474.9999,1
560475.0009,244324.9999,1
560475.0009,272424.9999,1
560525.0009,273174.9999,1
560575.0009,271474.9999,1
560625.0009,260974.9999,1
560625.0009,269274.9999,1
560625.0009,291524.9999,1
560675.0009,263324.9999,1
560675.0009,271474.9999,1
560675.0009,280024.9999,1
560725.0009,291774.9999,1
560775.0009,247274.9999,1
560825.0009,247224.9999,1
560825.0009,250624.9999,1
560825.0009,255474.9999,1
560875.0009,247174.9999,1
560875.0009,271574.9999,1
560975.0009,251724.9999,1
560975.0009,271824.9999,1
561025.0009,271724.9999,1
561125.0009,246974.9999,1
561125.0009,271724.9999,1
561175.0009,249174.9999,1
561175.0009,269724.9999,1
561175.0009,271574.9999,1
561325.0009,253074.9999,1
561375.0009,253024.9999,1
561475.0009,255224.9999,1
561475.0009,269824.9999,1
561625.0009,251974.9999,1
561625.0009,261174.9999,1
561625.0009,261224.9999,1
561775.0009,270524.9999,1
561875.0009,258574.9999,1
561875.0009,269974.9999,1
561875.0009,271174.9999,1
561925.0009,256374.9999,1
561925.0009,269924.9999,1
561925.0009,269974.9999,1
561975.0009,271074.9999,1
562025.0009,255224.9999,1
562025.0009,285174.9999,1
562075.0009,285124.9999,1
562125.0009,243924.9999,1
562175.0009,243924.9999,1
562175.0009,255074.9999,1
562225.0009,243874.9999,1
562275.0009,274724.9999,1
562325.0009,243874.9999,1
562325.0009,249724.9999,1
562375.0009,246674.9999,1
562375.0009,270824.9999,1
562425.0009,246674.9999,1
562625.0009,246624.9999,1
562625.0009,270824.9999,1
562675.0009,249824.9999,1
562675.0009,270324.9999,1
562675.0009,270874.9999,1
562725.0009,254874.9999,1
562725.0009,254974.9999,1
562775.0009,254874.9999,1
562775.0009,270824.9999,1
562825.0009,244874.9999,1
562825.0009,268974.9999,1
562875.0009,254774.9999,1
562875.0009,269624.9999,1
562975.0009,258224.9999,1
562975.0009,268974.9999,1
563025.0009,255824.9999,1
563075.0009,246774.9999,1
563075.0009,250474.9999,1
563075.0009,268874.9999,1
563075.0009,284524.9999,1
563125.0009,259724.9999,1
563175.0009,243224.9999,1
563175.0009,268524.9999,1
563175.0009,268624.9999,1
563225.0009,260374.9999,1
563225.0009,268574.9999,1
563275.0009,256374.9999,1
563275.0009,284524.9999,1
563325.0009,254024.9999,1
563325.0009,260724.9999,1
563325.0009,270774.9999,1
563375.0009,260824.9999,1
563375.0009,267624.9999,1
563425.0009,284474.9999,1
563475.0009,271174.9999,1
563525.0009,247024.9999,1
563525.0009,249924.9999,1
563525.0009,261474.9999,1
563575.0009,255974.9999,1
563625.0009,249274.9999,1
563725.0009,244374.9999,1
563775.0009,242924.9999,1
563775.0009,255674.9999,1
563775.0009,257924.9999,1
563775.0009,275424.9999,1
563825.0009,268124.9999,1
563825.0009,268174.9999,1
563875.0009,275174.9999,1
563925.0009,244274.9999,1
563975.0009,258974.9999,1
564025.0009,266874.9999,1
564075.0009,258824.9999,1
564075.0009,284374.9999,1
564125.0009,253474.9999,1
564125.0009,273324.9999,1
564175.0009,255274.9999,1
564175.0009,258324.9999,1
564225.0009,274274.9999,1
564325.0009,274074.9999,1
564475.0009,267374.9999,1
564575.0009,262474.9999,1
564625.0009,254724.9999,1
564675.0009,271024.9999,1
564825.0009,271124.9999,1
565125.0009,254324.9999,1
565125.0009,272424.9999,1
565175.0009,266024.9999,1
565375.0009,271974.9999,1
565425.0009,254074.9999,1
565425.0009,271874.9999,1
565475.0009,260474.9999,1
565475.0009,271724.9999,1
565525.0009,262824.9999,1
565525.0009,271624.9999,1
565525.0009,271674.9999,1
565575.0009,254074.9999,1
565575.0009,262724.9999,1
565575.0009,271524.9999,1
565625.0009,268674.9999,1
565625.0009,268724.9999,1
565775.0009,262374.9999,1
565775.0009,264974.9999,1
565775.0009,265024.9999,1
565825.0009,262874.9999,1
565875.0009,262174.9999,1
565925.0009,266024.9999,1
566225.0009,266074.9999,1
566325.0009,261474.9999,1
566325.0009,266124.9999,1
566475.0009,261274.9999,1
566475.0009,266224.9999,1
566575.0009,266324.9999,1
566625.0009,260524.9999,1
566675.0009,266374.9999,1
566825.0009,266474.9999,1
566875.0009,266224.9999,1
566925.0009,266374.9999,1
